concept,prefLabel,definition,broader
http://www.w3id.org/archlink/terms/conservationthesaurus/D9G8B5,verdrillt,"Verbindungstechnik, bei der zwei oder mehr Fasern, Drähte oder Fäden durch einfaches Verdrehen von Hand miteinander verbunden werden. Diese Technik wird häufig bei der Herstellung von Seilen oder Kordeln angewendet, um die Zugfestigkeit und Stabilität des Materials zu erhöhen. Durch die Verdrehung entsteht eine gleichmäßige, widerstandsfähige Struktur, die je nach Material und Stärke der Verdrillung in ihrer Festigkeit und Elastizität variieren kann.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/G859A7,gesponnen,"textile Fertigungstechnik, bei der Fasern oder Haare (z.B. Wolle) durch Verdrehen zu einem kontinuierlichen Faden verarbeitet werden. Dieser Prozess kann mechanisch oder manuell erfolgen und dient dazu, lose Fasern zu einem festen, belastbaren und verarbeitungsfähigen Faden zu verbinden. Gesponnene Garne bilden die Grundlage für textile Gewebe, Strickwaren oder Seile und können je nach Verwendungszweck in ihrer Feinheit, Festigkeit und Elastizität variieren.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/D9165B,verzwirnt,"kontrollierterer und gezielterer Fertigungsprozess, zur Herstellung von Garnen/Zwirn. Dabei werden zwei oder mehr gesponnene Einzelfäden mit entgegengesetzter Drehrichtung fest miteinander verdreht (Z- oder S-Drehung), um eine stabile, gleichmäßige und glattere Struktur mit höherer Festigkeit und Elastizität zu erzeugen.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/CAF8AF,gewebt,"textile Fertigungstechnik, bei der zwei Fadensysteme, Kette und Schuss, rechtwinklig ineinander verflochten werden, um ein stabiles Gewebe zu erzeugen. Dabei werden die Kettfäden in einem Webrahmen oder einer Webmaschine gespannt, während der Schussfaden durch sie hindurchgeführt wird.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/CF39DD,Leinwandbindung,"einfache Grundbindung in der Webtechnik, bei der jeder Schussfaden abwechselnd über und unter den Kettfäden verläuft. Diese dichte Verkreuzung sorgt für eine gleichmäßige, strapazierfähige Gewebestruktur mit hoher Reißfestigkeit. Aufgrund ihrer Robustheit und Vielseitigkeit wird die Leinwandbindung für eine Vielzahl von Textilien verwendet, darunter Baumwollstoffe, Leinen, Seide und technische Gewebe.",http://www.w3id.org/archlink/terms/conservationthesaurus/CAF8AF
http://www.w3id.org/archlink/terms/conservationthesaurus/FB7AB6,Kompositbindung,"Gewebebindung, die sich auch verschiedenen Grundbindungsprinzipien und deren Ableitungen oder aus einem Grundgewebe und zusätzlichen Fadensystemen zusammensetzen.",http://www.w3id.org/archlink/terms/conservationthesaurus/CAF8AF
http://www.w3id.org/archlink/terms/conservationthesaurus/DD149D,Köperbindung,"textile Grundbindung, die durch eine diagonale Struktur im Gewebe gekennzeichnet ist. Sie entsteht, indem der Schussfaden in einem regelmäßigen Versatz über mindestens zwei Kettfäden hinweggeführt und dann unter mindestens einen Kettfaden hindurchgeführt wird.",http://www.w3id.org/archlink/terms/conservationthesaurus/CAF8AF
http://www.w3id.org/archlink/terms/conservationthesaurus/G49676,Ripsbindung,"Abwandlung der Leinwandbindung, bei der durch eine gezielte Variation der Kett- oder Schussfäden eine gerippte Struktur entsteht, bei der nur eines der Fadensysteme sichtbar erscheint. Diese Rippen verlaufen entweder in Längsrichtung (Kettenrips) oder in Querrichtung (Schussrips) und verleihen dem Gewebe eine höhere Festigkeit sowie eine markante Oberflächenstruktur",http://www.w3id.org/archlink/terms/conservationthesaurus/CAF8AF
http://www.w3id.org/archlink/terms/conservationthesaurus/FF5836,Atlasbindung,"textile Grundbindung, bei der die Verkreuzung von Kett- und Schussfäden eine glatte und glänzende Oberfläche erzeugt. Diese entsteht, indem der Schussfaden über mindestens vier Kettfäden hinweg verläuft um dann mit dem fünften Kettfaden zu binden. Die Bindungspunkte liegen dabei weit auseinander ohne sich zu berühren, wordurch sich eine äußerst dichte, weich fließende Struktur ergibt.",http://www.w3id.org/archlink/terms/conservationthesaurus/CAF8AF
http://www.w3id.org/archlink/terms/conservationthesaurus/B2CC48,gefilzt,"Technik bei der Fasern, meist aus Wolle oder anderen tierischen Haaren, durch mechanische Bearbeitung und Feuchtigkeit miteinander verbunden werden, ohne dass ein zusätzliches Bindemittel erforderlich ist. Durch Walken, Pressen oder Nadelfilzen verhaken sich die Fasern dauerhaft und bilden eine dichte, textile Struktur.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/D1CA6B,geknotet,"Fertigungstechnik, bei der zwei oder mehrere Fäden durch straffes Anziehen von Schleifen, Verschlingungen oder Maschen miteinander verbunden werden. Knotungen können zur einfachen Verbindung loser Enden oder zur Bildung flächiger Gewebe verwendet werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/C79172,geknüpft,"spezielle Knotentechnik zur Stoffbildung, bei der Fäden in einer systematischen sich wiederholenden Anordnung so miteinander oder in bestehende Grundgewebe verknotet werden, dass Muster und/oder flächige textile Strukturen entstehen.",http://www.w3id.org/archlink/terms/conservationthesaurus/D1CA6B
http://www.w3id.org/archlink/terms/conservationthesaurus/D96833,gestrickt,"Fertigungstechnik, bei der ein fortlaufender Faden mit Hilfe von Stricknadeln oder einer Maschine mit sich selbst zu einem flexiblen Maschengewebe verarbeitet wird. Dabei wird der Faden zu einzelnen Maschenreihen geformt, die ineinander verschlungen werden. Auf diese Weise entsteht ein dehnbares und elastisches Gewebe, welches sich in Muster und Struktur variieren lässt. Stricken ist eng verwandt mit der Technik des Häkelns, wobei der Unterschied in der Anzahl verwendeter Nadeln und aktiver Maschen liegt. Beim Stricken kommen zwei oder mehr Nadeln zum Einsatz, wobei jeweils mehrere Maschen gleichzeitig auf der Nadel gehalten werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/B24ADG,gehäkelt,"Fertigungstechnik, bei der ein fortlaufender Faden durch Bilden von Schlingen und Maschen zu einem flexiblen Gewebe verarbeitet wird. Dabei können eine Reihe unterschiedlicher Maschenformen (Luftmaschen, Kettenmaschen, feste Maschen, etc.) variiert und kombiniert werden, wodurch sich eine dichte, oft strukturierte Oberfläche mit vielfältigen Mustermöglichkeiten ergibt. Die Technik kann dabei nur mit den Fingern oder mit Hilfe einer speziellen Nadel mit kleinem Häkchen ausgeführt werden. Häkeln ist eng verwandt mit Stricken. Im Unterschied zum Stricken wird beim Häkeln jedoch nur eine einzelne Häkelnadel (oder Finger) genutzt, wodurch stets nur eine Masche aktiv bearbeitet wird und ein dichteres und stabileres Gewebe entsteht.",http://www.w3id.org/archlink/terms/conservationthesaurus/A15F83
http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387,formgebende Technik,"Oberbegriff für Verfahren und Methoden, mit denen Materialien in eine gewünschte Form gebracht werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/F8F594
http://www.w3id.org/archlink/terms/conservationthesaurus/BA1BB6,gemeißelt,,http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/BC92AG,gesägt,"spangebendes Trennverfahren, bei dem ein Werkstück mithilfe eines sägeartigen Werkzeugs durch eine Vielzahl feiner Schneidzähne bearbeitet wird. Dabei werden durch kreisförmige oder gerade Schnittbewegungen Materialspäne entlang der Trennlinie abgetragen, um das Werkstück in die gewünschte Form oder Größe zu bringen. Dieses Verfahren eignet sich für eine Vielzahl von Materialien und wird mit unterschiedlichen Ausführungen von Werkzeugen wie Handsägen, Bandsägen oder Kreissägen durchgeführt.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/AC319F,gebohrt,"spangebendes Fertigungsverfahren, bei dem mit einem rotierenden Werkzeug (Bohrer) zylindrische Löcher in ein Werkstück eingebracht werden. Dabei wird Material durch eine Kombination aus Vorschubbewegung und Rotation des Bohrers entfernt. Es ist ein grundlegendes Verfahren zur Herstellung von Öffnungen in Metall, Holz, Kunststoff oder anderen Materialien.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/C3FGBG,gefeilt,"spangebendes Formungserfahren, bei dem Material von der Oberfläche eines Werkstücks durch die wiederholte Bewegung eines Werkzeugs (Feile) mit vielen kleinen, scharfen Schneidezähnen entfernt wird. Es dient zur Formgebung oder Glättung von Werkstücken aus Metall, Holz oder Kunststoff. Als Werkzeuge für dieses Verfahren kommen eine Reihe verschieden geformter und mit feiner oder gröberen Hieb versehener Feilen zum Einsatz.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/G56825,gefräst,"spangebendes Fertigungsverfahren, bei dem Material von einem Werkstück durch die rotierende Bewegung eines mehrschneidigen Werkzeugs (Fräser) bei gleichzeitig verlaufender Vorschubbewegung abgetragen wird. Dabei kann der Fräser und/oder das Werkstück in verschiedenen Achsen bewegt werden, um komplexe Geometrien und Oberflächen herzustellen. Dieses Verfahren wird häufig zur Formgebung von Metallen, Kunststoffen und anderen Werkstoffen eingesetzt, wobei je nach Material und angestrebter Form unterschiedlich geformte Fräser eingesetzt werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/B4AFF6,durchgeschlagen,,http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/D642BC,geschabt,,http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/G7497F,geschliffen [Formgebung],"spanabhebendes Formungsverfahren, bei dem Material mit Hilfe von Schleifwerkzeugen (Schleifmittelträger, auf dem eine Vielzahl von harten Schleifkörnern in gebundener oder loser Form aufgebracht sind) von der Oberfläche eines Werkstücks entfernt wird. Dabei wirken die scharfen, geometrisch unbestimmten Kanten und Schneiden der Schleifkörner auf das Material ein und lösen dabei feine Späne ab. Dabei können mechanische Schleifmedien oder elektronisch rotierende Schleifwerkzeuge mit unterschiedlich groben/großen Schleifkörnern verwendet werden, je nach angestrebter Formgebung.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/ADB89D,gespalten,"Trennvorgang an Materialen (z.B Holz, Stein) oft unter Nutzung natürlicher Schwachstellen/Wachstumslinien/Sedimentlagern. Bei Holz wird der Spaltvorgang radial ausgeführt und folgt den Wachstumsstrukturen (Holzstrahlen). Daher werden die Holzstrahlen nicht verletzt/getrennt wie beim Sägen, das gewonnene Werkstück ist besonders stabil und bruchfest.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/D44BAD,gedreht,"spanabhebendes Fertigungsverfahren, bei dem das Werkstück auf einer Drehmaschine in Rotation versetzt wird, während ein einschneidiges Werkzeug Material abträgt. Die Formgebung erfolgt durch die quer zur Rotationsbewegung des Werkstücks ausgeführte Vorschubbewegung eines Werkzeugs entlang der Werkstückoberfläche, wodurch zylindrische, kegelförmige oder profilierte Bauteile hergestellt werden können. Dieses Verfahren wird häufig für die Bearbeitung von Metall, Kunststoff oder Holz eingesetzt und eignet sich besonders für die Herstellung rotationssymmetrischer Teile.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2,gegossen,"Technik, bei der flüssiges Material in eine vorgefertigte Form eingefüllt oder auf eine Oberfläche aufgetragen wird. Das flüssige Material erstarrt dabei in der entsprechend vorgegebenen Form.",http://www.w3id.org/archlink/terms/conservationthesaurus/AGG387
http://www.w3id.org/archlink/terms/conservationthesaurus/CAB27G,Kokillen-Guss,"Gießverfahren, bei dem geschmolzenes Metall in eine wiederverwendbare, meist aus Stahl oder Gusseisen gefertigte Dauerform (Kokille) gegossen wird. Dieses Verfahren eignet sich besonders für die Herstellung von Halbzeugen wie Blech- oder Drahtrohlinge.",http://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2
http://www.w3id.org/archlink/terms/conservationthesaurus/B9741A,Schalenguss,,http://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2
http://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3,Guss in verlorener Form,"Oberbegriff für Gusstechniken, bei denen die Gussform zerstört werden muss, um das Werkstück entnehmen zu können, bzw. die Form nur einem einzigen Ausguss standhält.",http://www.w3id.org/archlink/terms/conservationthesaurus/BA73A2
http://www.w3id.org/archlink/terms/conservationthesaurus/D51358,Ossa-Sepia Guss,"Gusstechnik, bei der der Rückenschulp (Rückenschale) des gemeinen Tintenfischs (Sepia officinalis) als Formmaterial verwendet wird. Auf der einen Seite hat die Sepia eine dünne harte Kruste, auf der anderen Seite ist sie weich. Auf der weichen Seite kann durch Eindrücken eines Modells eine Negativform erstellt werden, die anschließend mit flüssigem Metall ausgegossen wird. Ebenfalls kann eine zweiteilige Form erstellt werden, indem die Sepiaschale quer durchgeschnitten und die weiche Seiteplaniert wird. Das Modell wird daraufhin so in beide Formhälften gedrückt, dass es in jeder Hälfte etwa bis zur Mitte eingebettet ist. Nach der Entnahme des Modells muss nun ein Einguss in die Sepiaschale geschnitten werden und beide Schalenhälften fest mit einer Klammer oder Draht zusammengepresst werden, bevor das heiße Metall eingefüllt werden kann. Die Form ist nicht wiederverwendbar, da das heiße Metall das weiche Sepiamaterial verbrennt.",http://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3
http://www.w3id.org/archlink/terms/conservationthesaurus/BBA1C7,Sandguss,"Gusstechnik, bei der die Negativform mit Hilfe eines speziellen Sandes, dem sog. ""Formsand"", hergestellt wird. Als Hilfmittel dient ein zweiteiliger Formrahmen, dessen beiden Hälften nacheinander so mit Formsand befüllt werden, dass ein Modell des Werkstückes zwischen den beiden Formrahmenhälften im Sand eingebettet ist. Damit sich der Sand entlang der Fuge zwischen den beiden Formrahmenhälften trennt und sich auch das Modell ohne Probleme entnehmen lässt, bedarf es eines Trennmittels, dem sog. ""Formpuder"", der aus dem Sporenstaub des Keulenbärlapps (Lycopodium) besteht. Durch einen Einguss wird heißes, flüssiges Metall in die so erstellte Negativform gefüllt, das in der Form erstarrt und auf diese Weise dessen Form im Positiven abbildet.",http://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3
http://www.w3id.org/archlink/terms/conservationthesaurus/CA4B11,Wachsausschmelzverfahren,"Gusstechnik, bei der ein aus Wachs geformtes Modell des Werkstücks mit Ton/Lehm (im modernen Verfahren auch mit anderen feuerfesten Materialien) ummantelt wird und das Wachs anschließend aus der Form herausgeschmolzen wird. Der entstandene Hohlraum dient dann als Gussform und wird mit flüssigem Metall ausgefüllt. Um das erkaltete Werkstück aus der Form entnehmen zu können, muss die Form zerstört werden. Das Wachsausschmelzverfahren ist eine der ältesten Gusstechniken des Goldschmiedehandwerkes und wurde bereits in der ""Schedula diversarum artium"" des Theophilus Presbyter (Buch III, Kapitel LXI) beschrieben.",http://www.w3id.org/archlink/terms/conservationthesaurus/BGC8F3
